timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2023-12-14T13:23:26.346,1518,0.554860536009073,yolov5m,17.9,8,0.0445377826690674,2.86355590820312,482.447059869766,-0.654347686097026
2023-12-14T13:23:26.384,1519,0.592198404398831,yolov5m,21.9,11,0.0212075710296631,2.7831757068634,482.485353946686,-0.595488651232286
2023-12-14T13:23:26.451,1520,0.675663337111473,yolov5m,19.2,12,0.030632495880127,2.72165441513062,482.552021503448,-0.522995539009571
2023-12-14T13:23:26.559,1521,0.556250475347042,yolov5m,18.7,4,0.0354993343353271,2.69805932044983,482.660302400589,-0.570904422551394
2023-12-14T13:23:26.620,1522,0.688333281699349,yolov5m,21,17,0.0256993770599365,2.64156460762024,482.721096754074,-0.476615662960445
2023-12-14T13:23:26.688,1523,0.596186401212917,yolov5m,27.4,17,0.0317142009735107,2.58446192741394,482.789508342743,-0.494137763100512
2023-12-14T13:23:27.007,1524,0.663838000858531,yolov5m,18.6,17,0.082489013671875,2.74338698387146,483.107705831528,-0.539774491506464
2023-12-14T13:23:27.072,1525,0.477790502565248,yolov5m,15.5,14,0.0260045528411865,2.6541919708252,483.172988176346,-0.838200734129974
2023-12-14T13:23:27.112,1526,0.45223307940695,yolov5m,17.2,9,0.0178792476654053,2.62413763999939,483.212699174881,-0.83595228029622
2023-12-14T13:23:27.159,1527,0.653202823797862,yolov5m,17.6,15,0.0251989364624023,2.5397207736969,483.259705781937,-0.443258974949519
2023-12-14T13:23:27.216,1528,0.70574213385582,yolov5m,12.1,25,0.026378870010376,2.46436405181885,483.316862821579,-0.379310958981514
2023-12-14T13:23:27.241,1529,0.582394288136409,yolov5s,26.2,13,0.0120306015014648,2.36039805412292,483.342650413513,-0.389001882993258
2023-12-14T13:23:27.508,1530,0.574805015325546,yolov5s,24.5,10,0.0614144802093506,2.47979092597961,483.609215021133,-0.452492955327034
2023-12-14T13:23:27.576,1531,0.426893264055252,yolov5s,23.8,1,0.018282413482666,2.42389106750488,483.677324533463,-0.748498901724815
2023-12-14T13:23:27.937,1532,0.660302779891274,yolov5s,26.8,11,0.0652735233306885,2.64273500442505,484.038463830948,-0.491216112266887
2023-12-14T13:23:27.995,1533,0.612246960401535,yolov5s,24.4,15,0.0123004913330078,2.51667714118958,484.096184492111,-0.45221509039402
