timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2023-12-15T21:23:49.390,75,0.724938631057739,yolov5m,16.6,9,0.0243921279907227,0.547912120819092,22.2404046058655,0.636425375938416
2023-12-15T21:23:49.433,76,0.684223008155823,yolov5m,30.4,5,0.0247964859008789,0.266891479492187,22.2834897041321,0.475557243824005
2023-12-15T21:23:49.561,77,0.864311769604683,yolov5m,17,4,0.0224242210388184,0.0668461322784424,22.4116923809051,0.415578950941563
2023-12-15T21:23:49.868,78,0.593480465312799,yolov5m,12,12,0.0225310325622559,0.0463204383850098,22.7189810276032,0.269900451848904
2023-12-15T21:23:50.172,79,0.823924283186595,yolov5m,9.3,3,0.0212118625640869,0.0430870056152344,23.0228021144867,0.383505644400914
2023-12-15T21:23:50.488,80,0.5934878885746,yolov5m,29.1,2,0.0223491191864014,0.053783655166626,23.3381478786468,0.273635771870613
2023-12-15T21:23:50.775,81,0.794846802949905,yolov5m,14.2,2,0.0299921035766602,0.0557336807250977,23.6259746551514,0.375290241837502
2023-12-15T21:23:51.569,82,0.639449395239353,yolov5m,16.1,4,0.0241467952728271,0.552935600280762,24.4190788269043,0.596192497760057
2023-12-15T21:23:51.615,83,0.663663407166799,yolov5m,22.7,3,0.0226209163665771,0.270211458206177,24.465576171875,0.466937432686488
2023-12-15T21:23:51.726,84,0.581350761155287,yolov5m,24.3,12,0.0231070518493652,0.0660395622253418,24.5762584209442,0.273695161690315
2023-12-15T21:23:52.038,85,0.649188722882952,yolov5m,10.4,7,0.0220463275909424,0.0697693824768066,24.8886842727661,0.309479052679879
2023-12-15T21:23:52.858,86,0.817735890547434,yolov5m,15.4,3,0.022418737411499,0.550666093826294,25.7088780403137,0.684200992186864
2023-12-15T21:23:52.899,87,0.695669710636139,yolov5m,15.2,6,0.0230517387390137,0.270241022109985,25.749799489975,0.482955366373062
2023-12-15T21:23:53.009,88,0.73821097612381,yolov5m,13.9,2,0.0228564739227295,0.0731742382049561,25.8592579364777,0.355692607164383
2023-12-15T21:23:53.796,89,0.714543226692412,yolov5m,16,9,0.023604154586792,0.549080610275269,26.6469922065735,0.63181191848384
2023-12-15T21:23:53.841,90,0.964118719100952,yolov5m,15.5,1,0.0221714973449707,0.274618625640869,26.6916015148163,0.619368672370911
2023-12-15T21:23:53.939,91,0.642851114273071,yolov5m,16.8,2,0.0213809013366699,0.0557117462158203,26.7895064353943,0.299281430244446
2023-12-15T21:23:54.764,92,0.812399635712306,yolov5m,21.3,6,0.0240311622619629,0.563965082168579,27.6145048141479,0.688182358940442
2023-12-15T21:23:54.804,93,0.856107711791992,yolov5m,19.7,2,0.0221900939941406,0.287400960922241,27.6546523571014,0.571754336357117
2023-12-15T21:23:54.921,94,0.594383233785629,yolov5m,16,5,0.0238034725189209,0.0761840343475342,27.7714941501617,0.285283634066582
2023-12-15T21:23:55.244,95,0.688285316030184,yolov5m,14,6,0.025526762008667,0.0616090297698975,28.0946023464203,0.324947172900041
2023-12-15T21:23:55.550,96,0.787424102425575,yolov5m,22.9,4,0.0219795703887939,0.0498518943786621,28.4001276493073,0.368637998402119
2023-12-15T21:23:56.417,97,0.693936474621296,yolov5m,16.5,4,0.0243129730224609,0.572584629058838,29.2677927017212,0.633260551840067
2023-12-15T21:23:56.463,98,0.953559637069702,yolov5m,59.7,1,0.0237808227539062,0.292382478713989,29.3136858940125,0.622971057891846
2023-12-15T21:23:57.020,99,0.786673704783122,yolov5m,12.3,3,0.0245320796966553,0.559572219848633,29.870698928833,0.673122962315877
2023-12-15T21:23:57.068,100,0.617483390229089,yolov5m,16.9,14,0.0236825942993164,0.310445547103882,29.9182262420654,0.463964468666485
2023-12-15T21:23:57.153,101,0.943570196628571,yolov5m,17.8,2,0.0242729187011719,0.0837216377258301,30.0039381980896,0.4636459171772
2023-12-15T21:23:57.430,102,0.716886840760708,yolov5m,36.7,8,0.0228748321533203,0.0515716075897217,30.280282497406,0.334229224175215
2023-12-15T21:23:57.729,103,0.401054849227269,yolov5m,13.4,3,0.019495964050293,0.0406358242034912,30.5798888206482,-0.0791546632846197
2023-12-15T21:23:58.077,104,0.879605650901794,yolov5m,10.5,2,0.0224778652191162,0.0689718723297119,30.9276957511902,0.424288761615753
2023-12-15T21:23:58.869,105,0.938168883323669,yolov5m,17.1,1,0.0244879722595215,0.554869890213013,31.7198424339294,0.746519386768341
2023-12-15T21:23:58.910,106,0.672886888186137,yolov5m,14.1,6,0.019920825958252,0.280307292938232,31.7604887485504,0.476597090562185
2023-12-15T21:23:59.015,107,0.763556882739067,yolov5m,17.6,6,0.022660493850708,0.0687155723571777,31.8652794361114,0.366136227548122
2023-12-15T21:23:59.348,108,0.677900262176991,yolov5m,21.6,4,0.0261275768280029,0.0765049457550049,32.1981439590454,0.327202603965998
2023-12-15T21:23:59.628,109,0.920357525348663,yolov5m,15.6,1,0.0207588672637939,0.0573670864105225,32.4785888195038,0.438862305879593
2023-12-15T21:24:00.447,110,0.685262092522212,yolov5m,16.8,7,0.0249695777893066,0.556469917297363,33.2973957061768,0.620866004909788
2023-12-15T21:24:00.489,111,0.646885953843594,yolov5m,17.6,4,0.0231592655181885,0.309288501739502,33.3399293422699,0.478087227791548
2023-12-15T21:24:00.563,112,0.853890717029572,yolov5m,21.8,1,0.0223889350891113,0.0724210739135742,33.4134364128113,0.413155895471573
2023-12-15T21:24:00.842,113,0.716559648513794,yolov5m,18.9,3,0.0217311382293701,0.0614187717437744,33.6921570301056,0.338989210128784
2023-12-15T21:24:01.160,114,0.75836505095164,yolov5m,12.6,15,0.0206096172332764,0.0664710998535156,34.0100889205933,0.362418075402578
2023-12-15T21:24:01.978,115,0.778892020384471,yolov5m,16,3,0.0223803520202637,0.552150726318359,34.8282973766327,0.665521373351415
2023-12-15T21:24:02.015,116,0.795273959636688,yolov5m,13.6,2,0.0214543342590332,0.282733917236328,34.8655521869659,0.539003938436508
2023-12-15T21:24:02.088,117,0.731813844293356,yolov5m,11.8,8,0.0235650539398193,0.052743673324585,34.9389622211456,0.34227875880897
2023-12-15T21:24:02.910,118,0.879956543445587,yolov5m,18.9,1,0.0221292972564697,0.558043241500855,35.7602341175079,0.718999892473221
2023-12-15T21:24:02.938,119,0.802801251411438,yolov5m,15.2,2,0.0206594467163086,0.259984016418457,35.7887606620789,0.531392633914948
2023-12-15T21:24:03.538,120,0.770210409164429,yolov5m,17,5,0.0237991809844971,0.545691251754761,36.3886182308197,0.657950830459595
2023-12-15T21:24:03.582,121,0.797886669635773,yolov5m,20.3,3,0.0237541198730469,0.265816211700439,36.4324879646301,0.531851440668106
2023-12-15T21:24:04.206,122,0.922970990339915,yolov5m,10,3,0.0307295322418213,0.569794654846191,37.0566339492798,0.746382822593053
2023-12-15T21:24:04.253,123,0.65536540084415,yolov5m,46.8,9,0.0237550735473633,0.309720754623413,37.1038339138031,0.482543077733782
2023-12-15T21:24:04.815,124,0.651941683143377,yolov5m,18.9,8,0.0231473445892334,0.56332540512085,37.6654801368713,0.607633544132113
2023-12-15T21:24:04.853,125,0.800430248181025,yolov5m,13.1,6,0.0224857330322266,0.26128888130188,37.7039046287537,0.530859564741452
2023-12-15T21:24:04.990,126,0.715898305177689,yolov5m,14,6,0.0237700939178467,0.0577075481414795,37.8402583599091,0.336802926659584
2023-12-15T21:24:05.310,127,0.857376277446747,yolov5m,13.5,1,0.0246503353118896,0.0591256618499756,38.1606330871582,0.408250969648361
2023-12-15T21:24:05.626,128,0.765263895193736,yolov5m,21.2,3,0.0226600170135498,0.0603833198547363,38.4763844013214,0.362823607524236
2023-12-15T21:24:05.994,129,0.668745696544647,yolov5m,10.7,3,0.0237445831298828,0.0867137908935547,38.8444695472717,0.327729743719101
2023-12-15T21:24:06.786,130,0.836086690425873,yolov5m,26.1,1,0.023768424987793,0.550731897354126,39.6361773014069,0.693409293889999
2023-12-15T21:24:06.818,131,0.749317467212677,yolov5m,20.4,2,0.0227148532867432,0.249318838119507,39.6684722900391,0.499318152666092
2023-12-15T21:24:07.450,132,0.600511841830753,yolov5m,17.7,21,0.024937629699707,0.544649600982666,40.3008666038513,0.57258072140671
2023-12-15T21:24:07.492,133,0.501337303055657,yolov5m,17.2,9,0.0229012966156006,0.260188817977905,40.3427364826202,0.380763060516781
2023-12-15T21:24:07.649,134,0.45992479622364,yolov5m,21.2,20,0.0245347023010254,0.0944283008575439,40.4997069835663,-0.0228234514594078
2023-12-15T21:24:07.902,135,0.936700761318207,yolov5m,10.6,1,0.0214173793792725,0.0503485202789307,40.7526874542236,0.443524640798569
2023-12-15T21:24:08.251,136,0.688241839408875,yolov5m,14.4,2,0.025259256362915,0.0751628875732422,41.1014940738678,0.331702363491058
2023-12-15T21:24:08.560,137,0.780320405960083,yolov5m,22.1,1,0.0229687690734863,0.0599019527435303,41.4101514816284,0.370111179351807
2023-12-15T21:24:08.867,138,0.628177106380463,yolov5m,12.3,2,0.0223491191864014,0.0413293838500977,41.7174603939056,0.28475324511528
2023-12-15T21:24:09.726,139,0.908488929271698,yolov5m,15.2,1,0.0233092308044434,0.567478179931641,42.5761196613312,0.737983554601669
2023-12-15T21:24:09.773,140,0.8386504309518,yolov5m,13.5,7,0.0222134590148926,0.289881467819214,42.6231446266174,0.564265949385507
2023-12-15T21:24:10.398,141,0.6638606025113,yolov5m,25.7,9,0.0273902416229248,0.569983243942261,43.2480311393738,0.61692192322678
2023-12-15T21:24:10.457,142,0.626182407140732,yolov5m,43,3,0.0251214504241943,0.294085741043091,43.3073604106903,0.460134074091911
2023-12-15T21:24:11.075,143,0.763948890566826,yolov5l,11.2,10,0.0365395545959473,0.558664083480835,43.9253737926483,0.66130648702383
2023-12-15T21:24:11.133,144,0.823424279689789,yolov5l,13,2,0.0360229015350342,0.278082132339478,43.9833655357361,0.550753206014633
2023-12-15T21:24:11.304,145,0.964046120643616,yolov5l,30.3,1,0.0404312610626221,0.107055187225342,44.1540167331696,0.535550653934479
2023-12-15T21:24:11.593,146,0.663707220554352,yolov5l,20.4,5,0.0358963012695312,0.0760254859924316,44.4435057640076,0.319866353273392
2023-12-15T21:24:11.913,147,0.685609849599692,yolov5l,12.2,13,0.0357980728149414,0.0676209926605225,44.7635147571564,0.326615421130107
2023-12-15T21:24:12.264,148,0.855636268854141,yolov5l,15.5,2,0.064481258392334,0.100805282592773,45.1140275001526,0.478220775723457
2023-12-15T21:24:13.047,149,0.636986143887043,yolov5m,17,8,0.0232546329498291,0.547664165496826,45.8977954387665,0.592325154691935
2023-12-15T21:24:13.080,150,0.736818343400955,yolov5m,17.3,10,0.0219964981079102,0.246763229370117,45.9303472042084,0.491790786385536
2023-12-15T21:24:13.244,151,0.519081962960107,yolov5m,20.2,7,0.0252699851989746,0.0686979293823242,46.0943343639374,0.243889946171216
2023-12-15T21:24:13.562,152,0.509956167502837,yolov5m,19.3,11,0.0239322185516357,0.0686471462249756,46.4125468730927,0.239301656863906
2023-12-15T21:24:14.386,153,0.684076517820358,yolov5m,18.2,7,0.0251078605651855,0.56534743309021,47.2369468212128,0.624711975455284
2023-12-15T21:24:14.465,154,0.745321697422436,yolov5m,22.6,14,0.0620236396789551,0.309861660003662,47.3157660961151,0.527591678713049
2023-12-15T21:24:14.531,155,0.841256320476532,yolov5m,22.9,2,0.0222740173339844,0.0554096698760986,47.3818254470825,0.398332995176315
2023-12-15T21:24:14.866,156,0.916339844465256,yolov5m,11.6,2,0.021547794342041,0.0503921508789063,47.7168383598328,0.433365997672081
2023-12-15T21:24:15.207,157,0.719152137637138,yolov5m,11.3,4,0.023890495300293,0.0559356212615967,48.0578384399414,0.337543879449368
2023-12-15T21:24:15.574,158,0.699733773867289,yolov5m,26.6,3,0.0221121311187744,0.0545248985290527,48.4247801303864,0.327129336198171
2023-12-15T21:24:16.473,159,0.93825089931488,yolov5m,14.9,2,0.023801326751709,0.581887245178223,49.32350897789,0.760069072246552
2023-12-15T21:24:16.512,160,0.794579009215037,yolov5m,16.4,3,0.0228385925292969,0.26569390296936,49.3626291751862,0.530136456092199
2023-12-15T21:24:16.675,161,0.934868812561035,yolov5m,18.8,2,0.0253474712371826,0.0539791584014893,49.5259728431702,0.444423985481262
2023-12-15T21:24:17.077,162,0.873339345057805,yolov5l,11.9,6,0.0496633052825928,0.0971744060516357,49.9280154705048,0.435256875554721
2023-12-15T21:24:17.424,163,0.546346174346076,yolov5l,23.4,18,0.0392546653747559,0.099123477935791,50.2742342948914,0.272734826140934
2023-12-15T21:24:17.720,164,0,yolov5l,14,0,0.0376152992248535,0.0763318538665772,50.5707778930664,-0.261834073066711
2023-12-15T21:24:18.052,165,0.717350360751152,yolov5l,13.3,20,0.0365841388702393,0.0723440647125244,50.9025437831879,0.344847212731838
2023-12-15T21:24:18.383,166,0.621972812339664,yolov5l,26.9,16,0.0396537780761719,0.06571364402771,51.2336466312408,0.293843228183687
2023-12-15T21:24:18.755,167,0.893407076597214,yolov5l,20,2,0.0376999378204346,0.0917298793792725,51.6059999465942,0.442568477988243
2023-12-15T21:24:19.078,168,0.894538402557373,yolov5l,8.8,4,0.0353422164916992,0.0629129409790039,51.9289207458496,0.428725671768189
2023-12-15T21:24:19.457,169,0.730992545684179,yolov5m,20.5,9,0.0240671634674072,0.0726704597473145,52.3073537349701,0.351831502715747
2023-12-15T21:24:19.831,170,0.789051923900843,yolov5m,12.1,8,0.0226633548736572,0.0621151924133301,52.6815364360809,0.375583558157086
2023-12-15T21:24:20.220,171,0.771628121534983,yolov5l,10.2,3,0.0364067554473877,0.0848698616027832,53.070779800415,0.378248991568883
2023-12-15T21:24:21.063,172,0.394490003585815,yolov5l,14.6,1,0.0376558303833008,0.570235013961792,53.9130997657776,0.232362508773804
2023-12-15T21:24:21.140,173,0.82255744934082,yolov5l,15.3,1,0.0500800609588623,0.316869974136353,53.9907457828522,0.569713711738586
2023-12-15T21:24:21.696,174,0.65831481558936,yolov5l,19.7,7,0.036862850189209,0.56005334854126,54.5463733673096,0.60918408206531
2023-12-15T21:24:21.755,175,0.776264977455139,yolov5l,16,10,0.0362851619720459,0.276580333709717,54.6057677268982,0.526422655582428
2023-12-15T21:24:21.920,176,0.561640691498052,yolov5l,13.7,23,0.058199405670166,0.101463079452515,54.7701394557953,0.331551885475283
2023-12-15T21:24:22.205,177,0.935638308525085,yolov5l,10.5,2,0.0350775718688965,0.0571386814117432,55.0550751686096,0.446388494968414
2023-12-15T21:24:23.068,178,0.890968322753906,yolov5l,18,2,0.0360257625579834,0.564265727996826,55.9187340736389,0.727617025375366
2023-12-15T21:24:23.139,179,0.65996669445719,yolov5l,15.8,7,0.0476024150848389,0.30097222328186,55.9892957210541,0.480469458869525
2023-12-15T21:24:23.259,180,0.721988630791505,yolov5l,30.1,12,0.0385363101959229,0.0722405910491943,56.1095712184906,0.34711461092035
2023-12-15T21:24:23.616,181,0.891411781311035,yolov5l,20.1,3,0.0372188091278076,0.0817825794219971,56.4667844772339,0.436597180366516
2023-12-15T21:24:23.973,182,0.593470434347788,yolov5l,12.3,9,0.0360784530639648,0.0753703117370606,56.8237822055817,0.284420373042424
2023-12-15T21:24:24.805,183,0.615309407934547,yolov5l,17.2,16,0.036719799041748,0.561689138412476,57.6552226543427,0.588499273173511
2023-12-15T21:24:24.860,184,0.756264458100001,yolov5l,15.9,3,0.0361447334289551,0.298436403274536,57.7100877761841,0.527350430687268
2023-12-15T21:24:25.005,185,0.771447151899338,yolov5l,13,2,0.0361800193786621,0.0753405094146729,57.8558163642883,0.373393830657005
2023-12-15T21:24:25.362,186,0.668207628859414,yolov5l,23.2,9,0.0385358333587646,0.07700514793396,58.2123985290527,0.322606388396687
2023-12-15T21:24:26.246,187,0.598808507124583,yolov5l,15.4,3,0.038158655166626,0.595014810562134,59.0966715812683,0.596911658843358
2023-12-15T21:24:26.314,188,0.545792235061526,yolov5l,61.5,16,0.039954662322998,0.316867828369141,59.1648178100586,0.431330031715333
2023-12-15T21:24:26.443,189,0.782745456695557,yolov5l,45.4,5,0.0379393100738525,0.0957343578338623,59.293185710907,0.389239907264709
2023-12-15T21:24:26.766,190,0.840907245874405,yolov5l,15.2,4,0.0347886085510254,0.0732998847961426,59.6165204048157,0.407103565335274
2023-12-15T21:24:27.126,191,0.751706336935361,yolov5l,9.6,12,0.0357584953308105,0.074782133102417,59.9767234325409,0.363244235018889
2023-12-15T21:24:27.481,192,0.722704008221626,yolov5l,20.2,4,0.0364315509796143,0.0647308826446533,60.3316414356232,0.34371744543314
2023-12-15T21:24:27.848,193,0.83619636297226,yolov5l,13.2,3,0.0372579097747803,0.0929265022277832,60.6981415748596,0.414561432600021
2023-12-15T21:24:28.174,194,0.692399935589896,yolov5l,9.5,9,0.0350131988525391,0.0754518508911133,61.0250086784363,0.333925893240505
2023-12-15T21:24:28.507,195,0.952168226242065,yolov5l,24.1,1,0.0376381874084473,0.0688443183898926,61.3576500415802,0.460506272315979
2023-12-15T21:24:28.857,196,0.792790012700217,yolov5l,14.7,7,0.0355672836303711,0.0596730709075928,61.7072865962982,0.376231541803905
2023-12-15T21:24:29.715,197,0.669048266751426,yolov5l,16.9,7,0.0376343727111816,0.558401346206665,62.5651314258576,0.613724806479045
2023-12-15T21:24:29.773,198,0.771747824218538,yolov5l,19.4,9,0.0374941825866699,0.249468326568604,62.6239185333252,0.510608075393571
